comment,user,content,now_time,id,assist,transmit,url
65,宝石矿物研究博士后,"水流冲刷打磨出来的海蓝宝石，类比和田玉，也可以叫海蓝宝石籽料；忘记哪位朋友提供的图片了，公开表示感谢；早安，大家～[可爱] ,海滩上那种绿色的白色的难道不是玻璃么？被长时间的冲刷形成的[笑cry],明明就是玻璃啊！海边很多的！,让我想起青岛海滩上的啤酒瓶玻璃[允悲],好看,好像宝石光！,  我们的生辰石,好像海玻璃阿起个这么洋气的名儿,像冲刷了很久的玻璃,回复,:这到底是不是玻璃[允悲][允悲][允悲],你不说我就觉得是玻璃,漂亮,我见到肯定以为是玻璃,海玻璃",2017年11月26日,FwP5f9Alr,253,31,https://weibo.cn/comment/FwP5f9Alr?rl=1
,盼盼and希希,保佑我的宝宝健健康康的长大，平平安安的，一切都顺顺利利的，好好的！保佑！加油！,2017年11月26日 10:02,FwQhjqxRv,0,,https://weibo.cn/comment/FwQhjqxRv?uid=1689037694&rl=1
118,白举纲,"聊聊天，扯哈把子,（上,看我的最新短视频，下载秒拍->,） ,早安[太阳][太阳][太阳]我的暴露游戏名的傻哥哥[doge][doge][doge],说句小白越来越帅，应该没人反对吧(๑´•  .̫ •ू`๑),最近怎么都是在床上拍的[允悲],我昨天梦见你了！！还跟你拍了照片！！你还给我留了微信号！！激动死我了！！, 七分钟的视频！简直大福利！最近更博频率给你比心心。[害羞],可爱的呢,发现小白喜欢抱吉他坐床上[允悲],回复,:划重点！！！下一张专辑马上了！！！！！[噢耶][噢耶][噢耶],嘻嘻，一天好心情,一大早的音乐福利 棒棒的,[喵喵]好久不见的吉他白,哈哈哈哈哈哈哈哈哈,我也想你了",2017年11月26日 10:00,FwQgDaRES,296,58,https://weibo.cn/comment/FwQgDaRES?rl=1
,约定春天,"『属狗取名什么最好 属狗的宝宝起名字大全』,",2017年11月26日 10:02,FwQhqcvVP,0,,https://weibo.cn/comment/FwQhqcvVP?uid=1711803547&rl=1
,学霸小朋友-3,"大家问我到底怎么了，我想说宝宝心里苦但是没地说[泪] ,",2017年11月26日 10:02,FwQhp0gDR,0,,https://weibo.cn/comment/FwQhp0gDR?uid=5826187234&rl=1
,黄河水利职业技术学院,", 教你折三种带盖的纸盒，精致小巧，每一个都很赞！心灵手巧的水院宝宝们做起来吧[来],",2017年11月26日 10:02,FwQhopUGs,0,,https://weibo.cn/comment/FwQhopUGs?uid=5040675672&rl=1
,尤心草莓,",以前考试老师发卷子，后边的女生多拿了一张，高呼“老师，我有了，我有了。”结果坐他旁边的男生说道：“是我的，是我的。”全班爆寒！",2017年11月26日 10:02,FwQhs0uZW,1,,https://weibo.cn/comment/FwQhs0uZW?uid=3907373674&rl=1
,持家一姐,"预告  券来啦,哪个宝宝刚刚问我要劵来着  券送来啦,佳斯纳斯  毛呢大衣   138入  ,领券&下单：,",2017年11月26日 10:02,FwQhClET9,0,,https://weibo.cn/comment/FwQhClET9?uid=3860585716&rl=1
,甘南自行车三藏,"宝宝们加油！ ,",2017年11月26日 10:02,FwQhCDhlS,0,,https://weibo.cn/comment/FwQhCDhlS?uid=3219284895&rl=1
,高跟鞋上的喵,想宝宝，宝宝在哪,2017年11月26日 10:02,FwQhEmbjU,0,,https://weibo.cn/comment/FwQhEmbjU?uid=6161423309&rl=1
,任性的青子,在妇幼住了两天，第三天医生说做完胎心监护没问题就可以出院了。非常想回家，我已经两天没有洗澡了，在医院住的4仁间，已经不想吐槽了，各种休息不好，难受……医生让39周去医院剖腹，想想心里发怵，硬生生的挨一刀，现在有点怀疑当初想要宝宝的心啦！我是不是太不称职了，临到快生我却想临阵退缩[失望]心里好怕，住院时我对面的病友生完孩子走路都是佝偻的状态，说话都不敢大声，痛……[悲伤]我该怎么办？,2017年11月26日 10:02,FwQhEDNTP,0,,https://weibo.cn/comment/FwQhEDNTP?uid=5471732287&rl=1
,o笨苽不是瓜o,"好多年没有一起庆祝生日的我们,谢谢闺蜜们,还有第一次参与我们聚会的老公[嘻嘻],不明状况的宝宝,我好幸福,在一起真好",2017年11月26日 10:03,FwQhT8CM0,0,,https://weibo.cn/comment/FwQhT8CM0?uid=2634580441&rl=1
,FishhsiW东晓,【学会5妙招宝宝不吐奶】1、注意喂奶的次数，建议减少每次的喂奶量，增加每天的喂奶次数。2、不要让宝宝太过激动，最好能让宝宝睡一小会或是小憩一刻。3、注意奶瓶孔大小，刚好适合宝宝的。4、轻拍宝宝，宝宝胃里多余的气体就可以排出，从而吸收更多的奶水。5、休息片刻，这样有助于宝宝身体的消化。,2017年11月26日 10:03,FwQhWrrgX,0,,https://weibo.cn/comment/FwQhWrrgX?uid=3615397063&rl=1
,孟先生0502,ヾ(❀╹◡╹)ﾉ~今天孕27周了，还有一个星期，宝宝就28周，7个月啦，真想早点见到你。,2017年11月26日 10:03,FwQhIcYOG,0,,https://weibo.cn/comment/FwQhIcYOG?uid=5448185285&rl=1
,kanaku__,爸妈来看我 宝宝我hin开心,2017年11月26日 10:03,FwQhSy2mH,0,,https://weibo.cn/comment/FwQhSy2mH?uid=3980977179&rl=1
,Yoooooomiiiii,"感谢可爱的书书!!!,                                                                                       收到了all9的奖品来返图[羞嗒嗒],真是太喜欢玫瑰心事和花与诗了.,有点小遗憾花与诗只有蓝色,黄棕色和黑色也是无敌好看的  (´,,•ω•,,)♡    ,♡为从前书爆灯!!!",2017年11月25日 23:22,FwM5H1HLw,5,1,https://weibo.cn/comment/FwM5H1HLw?rl=1
,13想念,"一生，会经历很多，也成长很多，愿宝宝一往无前，热烈且精彩，想你了宝宝~,",2017年11月26日 10:03,FwQhJpD5r,0,,https://weibo.cn/comment/FwQhJpD5r?uid=3197634811&rl=1
309,王源后援会官博,", ,王源 生日会 追光者 ,我可以跟在你身后，像影子追着光梦游。, , , , 喜欢的歌和最最最喜欢的人[心],永远爱你[绿心] ,  ,全场大合唱我的天[悲伤],就知道你会宠粉丝的,  ,  ,好棒啦, , , ,   , , 被打榜博淹没得看不到了,源哥最棒！加油！永远永远爱你哟，么么哒！,转发微博,为你,棒,棒棒哒,追光者！！！,Reply,:[嘿哈]谢谢小白杨",2017年11月22日 18:00,FwhHazvNF,2364,983,https://weibo.cn/comment/FwhHazvNF?rl=1
1,ElopingKarRoy,"171126 王俊凯 PEK ,阳光下太好看啦～",2017年11月26日,FwPMS4ee5,572,1125,https://weibo.cn/comment/FwPMS4ee5?rl=1
,S九玖子,", 日常水帖，有没有互粉的宝宝们？——来自一个只能周末活跃的萌新。",2017年11月26日 10:03,FwQhKyPnj,0,,https://weibo.cn/comment/FwQhKyPnj?uid=6338547638&rl=1
29,ELLE,",看似笨重又老土的“爸爸”运动鞋竟然在今年冬天强势回归了？[并不简单],、,、,、,和,都在穿，你要不要也赶紧入手一双Chunky Sneakers呢？[憧憬][憧憬], , 既然提到吴亦凡了，就请多关注吴亦凡明天全球上线的新歌B.M, ,回复,:赞 ,回复,:期待新歌[憧憬][憧憬] ,回复,:,回复,:我选择夸吴亦凡[doge][doge][doge],回复,:给吴亦凡打call 另外期待吴亦凡的新歌《B.M》[憧憬][憧憬][憧憬] ,回复,:吴亦凡吴亦凡吴亦凡吴亦凡吴亦凡吴亦凡,回复,:吴亦凡吴亦凡吴亦凡吴亦凡吴亦凡吴亦凡吴亦凡吴亦凡吴亦凡,回复,:吴亦凡,回复,:希望大家多多支持[馋嘴][馋嘴][馋嘴][馋嘴]11.27日，上午10点，新歌《B .M 》上线！",2017年11月26日 09:59,FwQgjiFDg,39,5,https://weibo.cn/comment/FwQgjiFDg?rl=1
,齐圆缘,",Queue Here 正式开始了   欢迎宝宝们 , ,",2017年11月26日 10:03,FwQhNvfEQ,0,,https://weibo.cn/comment/FwQhNvfEQ?uid=2710190011&rl=1
,TgxdyQ,"有那么一点点的紧张,还没有那么大的害怕,那么大的都是激动和喜悦心情,因为我也很期待看到我家蘑菇宝宝[爱你] ,",2017年11月26日 10:03,FwQhOo8lM,0,,https://weibo.cn/comment/FwQhOo8lM?uid=3004482337&rl=1
,Sugur-baby,"三胞胎 宝宝 , ,（来自,）APP下载地址：,",2017年11月26日 10:03,FwQhYcXb5,0,,https://weibo.cn/comment/FwQhYcXb5?uid=1553586632&rl=1
,-小雨点mama-YAN,"[熊],这两天家门口的广场开业，每天都去逛逛逛,开心得手舞足蹈，[气球]也收了好多个,出门回头率可高了，她还傻傻得对人家笑[哈哈],人家总问宝宝多大了，都说是不是一周岁了,结果听我说才9个月不到，都说看去很老练,我到想你稚嫩点，不这么老三咯,只可惜你是这么的皮，一刻不停得动,带你出门真心累，不会走却要站，坐推车都要越狱,[阿姨]🏻麻麻累得够呛，[大叔]🏻爸比也吃不消你,[女孩]🏻小雨点却开心[得]飞起🙈🙈🙈",2017年11月26日 10:03,FwQhPhOrR,0,,https://weibo.cn/comment/FwQhPhOrR?uid=1856051337&rl=1
,饮一杯大野茶,"大清早的。一上班就接生一个。这个产妇也是很可爱。是第一胎生的好快。生出来之后。躺床上打开着腿全是血。还要拼命地抬头想看看宝宝。然后老师说。你现在别看。等会会给你看的。是个女儿。然后产妇听完。噗嗤一下笑了出来。在哪里自言自语。“嘿嘿嘿我生了一个小公主。痛了这么久。都值得了。”[兔子],接了6个生。这是第一个生完竟然笑出来的[允悲]也是很可爱。别人生完都生无可恋的样子。连宝宝都懒得看了。[允悲]她竟然还笑了哈哈哈真的可爱。",2017年11月26日 10:03,FwQhYtOSg,1,,https://weibo.cn/comment/FwQhYtOSg?uid=3592625253&rl=1
,禾刀的世界,",一位神人写的神语：如果，你愿意做我的小火车永远不出轨，那我就愿意做你的小美人鱼永远不劈腿………(太有才了！！)",2017年11月26日 10:03,FwQhP0d0v,1,,https://weibo.cn/comment/FwQhP0d0v?uid=5938998041&rl=1
,SOS小日记,",宝宝别走，没聊够[允悲]",2017年11月26日 10:03,FwQhYrYc0,1,,https://weibo.cn/comment/FwQhYrYc0?uid=5324520253&rl=1
,全球育儿中心-,宝宝鱼肉过敏怎么护理？不知道的妈咪点这里！,2017年11月26日 10:03,FwQhWrseZ,0,,https://weibo.cn/comment/FwQhWrseZ?uid=2438636492&rl=1
,苗诗音,"我还是个宝宝[馋嘴][馋嘴][馋嘴][馋嘴][馋嘴]🙈🙈🙈🙈浪里个浪[馋嘴][馋嘴][馋嘴][馋嘴] ,",2017年11月26日 10:03,FwQi2197f,0,,https://weibo.cn/comment/FwQi2197f?uid=2009789085&rl=1
,山西农大信息学院淬炼商学院,", ,今日天气：-5—10摄氏度   晴,生活气象指数：今日天气寒冷，而且最近风都比较大，一定要注意保暖，小编表示已经冻感冒了，很难受，所以宝宝们一定要多穿！多穿！多穿！[心][心] ,",2017年11月26日 10:03,FwQi233oF,0,,https://weibo.cn/comment/FwQi233oF?uid=3843387964&rl=1
,美味宝宝辅食,",【茄汁虾丸小意面】二十分钟搞定、虾丸之前冷冻的、拿出来放一会直接切无需解冻、还可以加点奶酪调味、意面多煮会越软越适合宝宝吃、主要靠西红柿调味、口感偏酸、 西红柿和虾能不能一起吃不解释（by：, ）",2017年11月26日 10:03,FwQhZ3E5q,0,1,https://weibo.cn/comment/FwQhZ3E5q?uid=2148626094&rl=1
,LO海淀学长i,说来实在是凄凉，假期的最后一天，都这个点了，我居然还在给宝宝做作业！！！！鹿晗和关晓彤都在一起了，我居然还在给宝宝做作业！！！！[捂脸][捂脸][捂脸]注定单身一百年了～～～～,2017年11月26日 10:04,FwQikCQgJ,1,,https://weibo.cn/comment/FwQikCQgJ?uid=5082466367&rl=1
,ShellMay-E,"厚重的眼皮呀[哼], ,",2017年11月26日 10:04,FwQikBWQP,0,,https://weibo.cn/comment/FwQikBWQP?uid=6022607473&rl=1
,阿迷姐姐好哇噻,"愿宁波的宝宝都平安无事 ,",2017年11月26日 10:03,FwQi0xczz,0,,https://weibo.cn/comment/FwQi0xczz?uid=3637136414&rl=1
,常州蒂爱慕高端定制婚纱摄影,宝宝们~你们穿秋裤了吗？[哈哈],2017年11月26日 10:04,FwQimpqJV,0,,https://weibo.cn/comment/FwQimpqJV?uid=5182179114&rl=1
,Mandy大人不爱烦恼,我想本宝宝是被饿醒的[黑线],2017年11月26日 10:04,FwQilw8M1,0,,https://weibo.cn/comment/FwQilw8M1?uid=5152779606&rl=1
,一个大柠檬丫,"我们家大宝宝生日快乐。[相爱][相爱][相爱][相爱][蛋糕][蛋糕][蛋糕][蛋糕],希望你以后走的每一步都是自己想要的。,做的每一件事都是自己喜欢的。,好好成长。,时间会给你答案。,好好走好未来的每一步。[爱心][爱心][爱心][爱心],",2017年11月26日 10:04,FwQip4eL1,0,,https://weibo.cn/comment/FwQip4eL1?uid=5562797562&rl=1
,DHN画,",    牛鹿宝宝们，找到了，下载电影频道app, ！[憧憬][憧憬][憧憬]",2017年11月26日 10:04,FwQingLp9,3,,https://weibo.cn/comment/FwQingLp9?uid=5629802306&rl=1
,希望你能说出来爱我,",让你哭到撕心裂肺的那个人，是你最爱的人；让你笑到没心没肺的那个人，是最爱你的人。",2017年11月26日 10:04,FwQimETIL,1,,https://weibo.cn/comment/FwQimETIL?uid=5282331428&rl=1
,江湖大乱斗,"手心手背都是肉，狗宝宝打架，狗妈妈不知所措[思考] ,",2017年11月26日 10:04,FwQiqwMPJ,0,,https://weibo.cn/comment/FwQiqwMPJ?uid=6179910571&rl=1
73,黎贝卡的异想世界,"这两天的朋友圈，很多人都在讨论一个话题：到底要怎么保护我们的小孩？我知道关注我的有很多新妈妈，还有很多即将当妈妈的人。所以今天想来说说儿童性教育这个话题。我们没有办法改变大环境，但我们至少可以教会自己的孩子如何自保自救。不然一旦伤害开始，就都太迟了。 ,有时候觉得悲哀 出事了家长开始焦虑自己的教育 如果大环境好，如果可以信任。如果。。那么，在我们保护自己孩子的同时也收到诸多外界保护 这是不是就实现了人的起码的幸福呢 我不懂了,看的泪目，这一次请立法，请严惩好吗？不要喧闹几天，然后集体失忆,“我想我到死都不会爱上这个让儿童遭罪的世界。”   —阿尔贝·加缪 《鼠疫》  [泪]保护他们，也教他们保护好自己[悲伤],这几天的消息好痛心,卡卡说的对，对待这些事情一定不要麻木，一定要斗争要维权[拳头],离我家小孩出生估计还有五六七八九年吧，如果那时候学校还不教这些课，我可以自己教[摊手]反正学医的……,今晚看到新浪和腾讯发出的新闻，说逮捕了两个人，一个22岁的老师，一个造谣者。 只能说。。呵呵 突然觉得公正和真理太难得到了 只能祈祷永远别遇上类似的不公, [心][心][心][心][心][心][心][心][心][心][心][心][心][心][心][心][心][心][心][心][心][心][转发],我除了心疼 愤怒 我想到为什么矿山出事 有人死亡国家那么重视 孩子是国家的未来 这么被欺凌不是应该更被国家重视 省领导甚至国家领导重视吗 为什么都没有什么新闻发布会呢0卡卡影响力这么大 有没有途径为大家发声呢 别的国家针对这种事都是判处好几十年呀,看了很多，那年的招远麦当劳事件、后来的保姆打老人、保姆放火事件、江歌事件、现在的三色黑事件，弱势群体、善良的人被欺负了，总是更让人愤怒。那是手无寸铁没有反击的能力的孩子、老人、女人，一个恶人的一个举动，毁了一家人的一辈子。而我们只能在网上口诛笔伐，却无力彻底改变现状……,孩子应该学会保护自己，但是面对一个禽兽正常的成年女性都可能反抗无果，更何况一个3，4岁的小孩子，反抗成功的几率有多大？主要还是得监督,哪个行业都会出那么几个人渣",2017年11月24日 23:30,FwCIk2I4Q,583,262,https://weibo.cn/comment/FwCIk2I4Q?rl=1
,蓬蕊医生,"我回答了 , 的问题，问题价值￥50.00，大家快来花1元围观~ ,  ,",2017年11月26日 10:03,FwQi6tOwG,0,,https://weibo.cn/comment/FwQi6tOwG?uid=2769301163&rl=1
,魏褐,",次卧是做儿童房还是做客房?婚后几年会有宝宝，需要儿童房;但是现在朋友过来了也要用到客房。",2017年11月26日 10:03,FwQi6q8hL,1,,https://weibo.cn/comment/FwQi6q8hL?uid=5071946280&rl=1
,我就是宝宝本人,", [心], ,今天是沐浴在阳光里的宝宝，真好看[心],工作之余也要好好休息哦[心],图源看水印谢谢,  ,  ,",2017年11月26日 10:03,FwQi6tPge,2,,https://weibo.cn/comment/FwQi6tPge?uid=5335740465&rl=1
,不良逗比,"金毛宝宝因为害怕不敢上电梯，只有主人抱着才肯上去...., , ,",2017年11月26日 10:03,FwQi6tPSd,0,1,https://weibo.cn/comment/FwQi6tPSd?uid=5869363041&rl=1
,帅傻子烊的杨杨姐,", 路过的鹤宝宝们，我这是进小黑屋了吗？昨天开始就一直打不上去，以为今天就好了，结果就打了两条又出不去了？要是进了小黑屋，鹤宝宝们捞捞我[作揖][作揖][作揖][作揖]然后得打榜哈[哈哈], ,",2017年11月26日 10:04,FwQitcFfr,0,,https://weibo.cn/comment/FwQitcFfr?uid=5881893532&rl=1
